mission_id,time,target_x,target_y,target_z,real_x,real_y,real_z,vx,vy,vz,ax,ay,az,roll,pitch,yaw,wind_x,wind_y,wind_z,erreur_m,erreur_ok,velocity,erreur_cumulee_m,battery_level,rain,fog,snow
1,1747220392.9468787,20,-3,-5,0.4663427174091339,0.5061361789703369,-2.2233123779296875,0.02921013906598091,-0.021488361060619354,0.012158517725765705,-0.04395374655723572,-0.04896809533238411,-9.848257064819336,-0.004745226891673087,0.004286815062622934,-2.6316281374322776,2.695430929061546,1.6444361282937716,0.5903581083975133,20.03913051730934,False,4.06,118.70110310060161,100,0.16,0.066,0.083
1,1747220393.4502733,22,-1.336116777718809,-5,0.4933664798736572,0.5046186447143555,-2.2209548950195312,0.02006218396127224,0.010028556920588017,0.01003318466246128,-0.12938590347766876,-0.0012307522119954228,-9.848349571228027,-0.009906040063364704,0.005348992990010705,-2.630741907460304,3.0669569032573643,2.460819243410735,0.5645678816534909,21.76342537285751,False,4.06,140.46452847345913,100,0.16,0.066,0.083
1,1747220393.953709,24,-3,-5,0.5062270760536194,0.5128494501113892,-2.2170867919921875,-0.005445352289825678,0.01937704347074032,0.00890541635453701,-0.07856526970863342,-0.012299934402108192,-9.8182954788208,-0.010597964132251414,0.00820263903259197,-2.6289801360212066,3.2273633635969188,1.788221192408399,0.5998466312664066,23.91740126737034,False,4.06,164.38192974082946,100,0.16,0.066,0.083
1,1747220394.457203,26,-1.336116777718809,-5,0.5058953762054443,0.5263838768005371,-2.21429443359375,-0.02264389581978321,0.020855823531746864,0.0022300230339169502,-0.0971614271402359,0.028814541175961494,-9.877090454101562,-0.010084148560810146,0.011644340408119097,-2.628259945977726,2.9379404825220283,2.4933882089436152,0.4713157268251877,25.71339018410009,False,4.06,190.09531992492956,100,0.16,0.066,0.083
1,1747220394.9624512,28,-3,-5,0.4948124885559082,0.5385767817497253,-2.2133941650390625,-0.031987596303224564,0.010255793109536171,-0.00048398246872238815,-0.0603412389755249,-0.0008160658180713654,-9.836915969848633,-0.007823803289084852,0.014071536226864752,-2.62822898175983,3.2876477490057927,1.6588856306321258,0.5061159834394087,27.871527366821443,False,4.06,217.966847291751,100,0.16,0.066,0.083
1,1747220395.4669175,30,-1.336116777718809,-5,0.4773707687854767,0.5447653532028198,-2.2137222290039062,-0.028278974816203117,0.00019631118630059063,-0.004185285419225693,-0.12472037971019745,0.04366367310285568,-9.781244277954102,-0.005578742618983865,0.015441608605907677,-2.627855127200881,2.9609715379789634,2.261789080708903,0.41363304372323717,29.71340939931548,False,4.06,247.6802566910665,100,0.16,0.066,0.083
1,1747220395.9715664,32,-3,-5,0.4589383006095886,0.541257917881012,-2.2142105102539062,-0.021803347393870354,-0.015037435106933117,-0.004948750138282776,-0.0018848180770874023,0.039656102657318115,-9.783499717712402,-0.001827764693919806,0.013674016798884454,-2.627452082292082,2.663304694835111,1.696985504287146,0.4035124961489407,31.86125709771803,False,4.06,279.5415137887845,100,0.16,0.066,0.083
1,1747220396.4754148,34,-1.336116777718809,-5,0.4428132474422455,0.5351670980453491,-2.2148208618164062,-0.006974241696298122,-0.015020140446722507,-0.004994184244424105,-0.11183305084705353,-0.02312411554157734,-9.850021362304688,-0.0006799468485396244,0.01365440622439003,-2.627855427455886,3.1131174962522605,1.621020729449754,0.44255801779077875,33.72452681538328,False,4.06,313.2660406041678,100,0.16,0.066,0.083
1,1747220396.9811409,36,-3,-5,0.4350665807723999,0.5272417068481445,-2.2176895141601562,0.01769336126744747,-0.007565257139503956,-0.0010283474111929536,-0.12430285662412643,0.014109889045357704,-9.75498104095459,-0.0024039095460923862,0.012441310780527258,-2.628180537970639,3.2577564609220637,2.366183737949248,0.49404861647818643,35.84755465596274,False,4.06,349.1135952601305,100,0.16,0.066,0.083
1,1747220397.4867997,38,-1.336116777718809,-5,0.43471086025238037,0.5205429792404175,-2.2181777954101562,0.01887858472764492,-0.006693365518003702,0.0033357730135321617,0.009499333798885345,-0.016445763409137726,-9.801478385925293,-0.001554294465882294,0.011269410491317002,-2.6276371953507764,2.66125921287677,1.8097164182939651,0.49195931301930523,37.7138789888272,False,4.06,386.82747424895774,100,0.16,0.066,0.083
1,1747220397.9910004,40,-3,-5,0.4394078552722931,0.5164538025856018,-2.218231201171875,0.025349289178848267,0.0009221725049428642,0.005536590702831745,-0.07039031386375427,-0.0027755775954574347,-9.770285606384277,-0.003199765221207644,0.010702996991938765,-2.6270266809008818,3.185339265599185,1.8253715247659545,0.5021842225776093,39.813868636912744,False,4.06,426.6413428858705,100,0.16,0.066,0.083
2,1747220399.6458547,2.0,0.0,-5.0,0.4693610966205597,0.5166828632354736,-2.2213287353515625,0.014151107519865036,0.011808043345808983,0.006688080262392759,-0.010644972324371338,0.07137265801429749,-9.770621299743652,-0.007049404834364139,0.010284355285457859,-2.6276116826638383,3.428802181914845,1.589200443448024,0.5176997402313259,3.2141609528277777,False,6.03,3.2141609528277777,50,0.04,0.053,0.165
2,1747220400.1508274,2.197817453308123,0.7779369011450796,-4.5,0.47330668568611145,0.516626238822937,-2.220428466796875,-0.001895555411465466,0.005473857745528221,0.00960424356162548,-0.08282019197940826,0.02282870002090931,-9.75098705291748,-0.004896159548439832,0.010059029554431609,-2.6270905032844167,2.5036292381265515,1.7949708190555653,0.5987501762918428,2.870307827546994,False,6.03,6.084468780374772,50,0.04,0.053,0.165
2,1747220400.6562672,2.1482208132215868,1.6646321509654174,-4.0,0.47424429655075073,0.5183696746826172,-2.2205657958984375,-0.00023795913148205727,0.009889421984553337,0.007115609012544155,-0.11014649271965027,-0.015459204092621803,-9.84351921081543,-0.006179515718543298,0.011268963598683169,-2.6267319881283413,3.202832046558898,1.9610438011069546,0.5375617927993657,2.6986109630004034,False,6.03,8.783079743375175,50,0.04,0.053,0.165
2,1747220401.1602657,1.8081204253903274,2.5673112991572866,-3.5,0.47482728958129883,0.5199295282363892,-2.220245361328125,-0.0006663204403594136,0.010811809450387955,0.006656256038695574,-0.09926269948482513,0.004585582762956619,-9.882515907287598,-0.006354166764683224,0.010885053346573992,-2.6267665484040585,2.967217821245913,2.2512357165733197,0.5618494207956061,2.7581179519913293,False,6.03,11.541197695366504,50,0.04,0.053,0.165
2,1747220401.664096,1.169091277972464,3.3787959956614535,-3.0,0.4708960950374603,0.5211691856384277,-2.2208480834960938,-0.0023036575876176357,0.008468701504170895,0.0029371597338467836,-0.1313001811504364,-0.047008998692035675,-9.808177947998047,-0.005640397883462264,0.011148630236635142,-2.6271479501371844,3.360674810051637,1.8638422296168167,0.4580875830975812,3.0431209650337148,False,6.03,14.58431866040022,50,0.04,0.053,0.165
2,1747220402.1672962,0.2615553275524854,3.9902132901341303,-2.5,0.4635072350502014,0.5225184559822083,-2.2194442749023438,-0.0010470752604305744,0.005587646272033453,0.006094763986766338,-0.1476607620716095,0.040698882192373276,-9.850605964660645,-0.0048366599119800185,0.011571323570568757,-2.6274023685161794,3.2835141983330756,2.056682634109851,0.5585604714783655,3.4848821430044032,False,6.03,18.069200803404623,50,0.04,0.053,0.165
2,1747220402.6716588,-0.8455795490339945,4.30472606629093,-2.0,0.4559347629547119,0.5271612405776978,-2.21771240234375,0.00518285296857357,0.009882539510726929,0.004430718719959259,-0.1290511041879654,0.06120481714606285,-9.822149276733398,-0.0050155519924243025,0.012931650426962564,-2.627375079733489,3.4383577918173005,2.182264285319671,0.5187607978387377,4.001416525046045,False,6.03,22.070617328450666,50,0.04,0.053,0.165
2,1747220403.176373,-2.049999999999999,4.250704155516198,-1.5,0.4525843858718872,0.534395158290863,-2.2157821655273438,0.013510243035852909,0.009286281652748585,0.006209001876413822,-0.12198081612586975,0.004529124591499567,-9.863114356994629,-0.006085456350912059,0.013892796785720953,-2.627180889855216,3.4422337550051187,2.2254071403405287,0.5986145688937272,4.537204566663791,False,6.03,26.607821895114455,50,0.04,0.053,0.165
2,1747220403.6804063,-3.2254282360512363,3.792760046192045,-1.0,0.4537402391433716,0.5402985215187073,-2.2141189575195312,0.018107259646058083,0.00357877928763628,0.0004323054163251072,-0.13081642985343933,0.01122668944299221,-9.844761848449707,-0.007200945254726193,0.013649969721850326,-2.6272088404262224,3.4589363130038424,2.249528839835536,0.5284280426100314,5.058544403418294,False,6.03,31.66636629853275,50,0.04,0.053,0.165
2,1747220404.1866484,-4.234553679141369,2.939253573852523,-0.5,0.45646244287490845,0.5423557162284851,-2.21533203125,0.01778545044362545,-0.005696818232536316,-0.00483310129493475,-0.11199983954429626,-0.028973501175642014,-9.831847190856934,-0.006930501443395336,0.012743197948020094,-2.6273171921452665,3.361797430813883,2.0967831884513104,0.47214300119822517,5.540136782998375,False,6.03,37.206503081531125,50,0.04,0.053,0.165
2,1747220404.6921256,-4.944154131125643,1.7452113308808737,0.0,0.46007633209228516,0.5423513054847717,-2.2143325805664062,0.009260820224881172,-0.012422814033925533,-0.0027265395037829876,-0.1030493676662445,0.02789468877017498,-9.867115020751953,-0.005565399452202265,0.012343854275176184,-2.6271797091421174,2.825574027141001,1.7821150775713752,0.5399295753567641,5.962872455253965,False,6.03,43.16937553678509,50,0.04,0.053,0.165
2,1747220405.1999693,-5.240803378993181,0.3100759892662778,0.5,0.4645221531391144,0.5382214188575745,-2.2128372192382812,0.002136574825271964,-0.016464203596115112,-0.0013741559814661741,-0.08262133598327637,0.05792208015918732,-9.785553932189941,-0.004751662583676429,0.011571734222417461,-2.6268520682504684,2.603894231276901,1.63048384382802,0.4720855406677438,6.32157223661397,False,6.03,49.49094777339906,50,0.04,0.053,0.165
2,1747220405.7039263,-5.045425660253547,-1.2297489390583247,1.0,0.4684635102748871,0.5297752618789673,-2.2105484008789062,0.004448170308023691,-0.011386009864509106,-0.001398586668074131,-0.10803291201591492,0.006887634750455618,-9.792933464050293,-0.005689699878861825,0.010376845809852684,-2.6268480830065193,3.1254619568015505,2.0990547458871283,0.5630558629168926,6.618649426653512,False,6.03,56.10959720005257,50,0.04,0.053,0.165
2,1747220406.2079737,-4.325006043795975,-2.7130191528484255,1.5,0.47052523493766785,0.5172877311706543,-2.2092132568359375,-0.000649859313853085,-0.010739344172179699,-0.0033422138076275587,-0.14962610602378845,0.003803648054599762,-9.796670913696289,-0.0041373868970772925,0.008612223074207304,-2.626952955975667,3.2314554783652873,1.5707196944892794,0.5364101123281451,6.869517144235194,False,6.03,62.979114344287765,50,0.04,0.053,0.165
2,1747220406.712537,-3.1000000000000028,-3.9693575034635176,2.0,0.47184890508651733,0.5081730484962463,-2.2086334228515625,-0.0009427961776964366,-7.391966937575489e-05,-0.004665792919695377,-0.10241768509149551,-0.05717788636684418,-9.81152057647705,-0.0040600197279910275,0.008315488302621276,-2.6271784461253156,3.13267671573184,1.9224114900902034,0.5690377346872959,7.107670485640435,False,6.03,70.0867848299282,50,0.04,0.053,0.165
2,1747220407.2166193,-1.4463860707160447,-4.837031429181853,2.5,0.4728713035583496,0.5056477785110474,-2.2082595825195312,-0.0034982089418917894,0.012174153700470924,-0.005985501687973738,-0.20371457934379578,0.02884954772889614,-9.798827171325684,-0.00444226529895529,0.009496251437528996,-2.627153161901611,2.544020074965636,2.4470232597711767,0.5410472589155984,7.375329028687986,False,6.03,77.46211385861619,50,0.04,0.053,0.165
2,1747220407.7202961,0.5081646363876857,-5.180985820832024,3.0,0.47265201807022095,0.5072253942489624,-2.2095184326171875,-0.0025213812477886677,0.017604488879442215,-0.00860349927097559,-0.05346698686480522,-0.05830074101686478,-9.80887508392334,-0.005113065142621334,0.010127684600219594,-2.626925592994444,3.256195066957938,1.7392557283926318,0.49023095595460997,7.7133708761611555,False,6.03,85.17548473477734,50,0.04,0.053,0.165
2,1747220408.2238889,2.593921273001407,-4.9092036153738485,3.5,0.46675968170166016,0.5121722221374512,-2.2121505737304688,-0.0057678925804793835,0.01970583014190197,-0.009367907419800758,-0.19063585996627808,0.07083551585674286,-9.848030090332031,-0.0042593395270383505,0.011972719819153928,-2.6267151320836626,2.57501715391468,2.498205058293833,0.4339046307796192,8.157499407540373,False,6.03,93.33298414231771,50,0.04,0.053,0.165
2,1747220408.7281842,4.613824533754626,-3.985552970263421,4.0,0.46002325415611267,0.5211499929428101,-2.2159423828125,0.0022003124468028545,0.020715415477752686,-0.003949059173464775,-0.11076720058917999,-0.014485583640635014,-9.882904052734375,-0.005405315184365691,0.013325550916678554,-2.626940174881622,3.495596790153319,2.045341235892946,0.4545608012920348,8.729397251552411,False,6.03,102.06238139387013,50,0.04,0.053,0.165
2,1747220409.233217,6.362038562233158,-2.437564447089895,4.5,0.4521521329879761,0.5297489166259766,-2.2161331176757812,-0.0005224295891821384,0.009715895168483257,0.003578823758289218,-0.1115044355392456,-0.020675642415881157,-9.800785064697266,-0.0034877252307478285,0.01438356085799271,-2.6272538833536117,2.5838007106137906,2.014186506660984,0.5585062614429117,9.425399209550998,False,6.03,111.48778060342113,50,0.04,0.053,0.165
2,1747220409.7371647,7.6445824462891245,-0.35804139528723766,5.0,0.44914236664772034,0.5357066988945007,-2.2164993286132812,0.009612251073122025,0.0014994748635217547,-7.427300442941487e-05,-0.05501152575016022,-0.007726031355559826,-9.879539489746094,-0.004068131955469877,0.013694789603110125,-2.6274975396941245,3.320583823456011,1.5246010079250747,0.4629303631616084,10.22990743630847,False,6.03,121.7176880397296,50,0.04,0.053,0.165
3,1747220438.0368207,0,5,-4,0.3850623369216919,4.45143985748291,-3.8740310668945312,-0.03629380092024803,-0.9233701229095459,-0.08202621340751648,-0.09346239268779755,-0.03197072446346283,-10.19796085357666,0.08315267818103621,-0.17102184216632177,-2.39977111259772,2.959140238187605,2.24831495619281,0.5715538101355363,0.6819526415974166,True,8.73,0.6819526415974166,100,0.07,0.01,0.189
3,1747220440.5599566,2,5,-3.9,2.462639331817627,5.180106163024902,-3.877197265625,0.3539895713329315,0.7864207625389099,-0.010494545102119446,-0.01761372946202755,-0.0021400395780801773,-9.954459190368652,-0.1888180387952005,0.02369091368393474,-2.40993370641657,3.026082606284347,2.2002156234831998,0.476887199873469,0.4969842512587193,True,8.73,1.178936892856136,100,0.07,0.01,0.189
3,1747220443.2053585,4,5,-3.8,3.969398021697998,4.970165729522705,-3.7933807373046875,0.24820642173290253,-0.628771185874939,-0.012088573537766933,-0.07567530125379562,-0.047045014798641205,-9.89133071899414,0.014131895597546733,-0.06833957851411486,-2.4332556211935095,2.6687448150027944,2.1548162243305073,0.5087678290896018,0.0432478832954648,True,8.73,1.2221847761516007,100,0.07,0.01,0.189
3,1747220445.6832302,6,5,-3.6999999999999997,6.320701599121094,4.855854034423828,-3.6912460327148438,0.46784400939941406,0.48935291171073914,0.02027120254933834,-0.003067273646593094,0.01905951462686062,-9.919998168945312,-0.12868894168370215,-0.03845802880094165,-2.4392198355262003,3.0684111420240177,1.886352404338549,0.5732020543061558,0.3517160886481357,True,8.73,1.5739008647997363,100,0.07,0.01,0.189
3,1747220447.9757507,8,5,-3.5999999999999996,8.002811431884766,5.284792423248291,-3.59234619140625,0.34931397438049316,-0.35505878925323486,0.007349133491516113,-0.114723801612854,-0.04219599813222885,-9.859443664550781,-0.06225168365471042,-0.018567911494675047,-2.4562874758134576,3.1759388953714343,2.424954668703675,0.5377673791945705,0.28490912459039663,True,8.73,1.8588099893901329,100,0.07,0.01,0.189
3,1747220450.3288772,10,5,-3.4999999999999996,10.087020874023438,4.723376274108887,-3.5010910034179688,0.5585729479789734,0.20355664193630219,0.014304103329777718,-0.07548364996910095,0.05737581104040146,-9.924308776855469,-0.07532170482424559,-0.06530890376586819,-2.4601176219072562,2.9067514699141532,1.9234645879983152,0.48674980674954527,0.28999053179395834,True,8.73,2.148800521184091,100,0.07,0.01,0.189
3,1747220452.3696115,12,5,-3.3999999999999995,11.923396110534668,5.190463066101074,-3.3998031616210938,0.5768627524375916,-0.008062605746090412,0.027833670377731323,-0.08107858896255493,-0.0051375143229961395,-9.89959716796875,-0.09210270460435274,-0.007409486964676255,-2.4656706742323675,2.7688715833337154,1.8944704278383988,0.54538743965539,0.20529095005670947,True,8.73,2.3540914712408005,100,0.07,0.01,0.189
3,1747220454.4732018,14,5,-3.2999999999999994,13.969520568847656,4.94677209854126,-3.2985916137695312,0.6329504251480103,-0.09094855189323425,0.02036808431148529,-0.17673438787460327,-0.027559885755181313,-9.940581321716309,-0.07421798836901335,-0.058751158512661654,-2.4683577559574608,3.142362211793551,2.014092251962496,0.526435821418727,0.06135298500355134,True,8.73,2.415444456244352,100,0.07,0.01,0.189
3,1747220456.571951,16,5,-3.1999999999999993,15.951855659484863,4.942882537841797,-3.2009811401367188,0.5787202715873718,0.10902184993028641,0.02001091279089451,-0.12462055683135986,-0.09104450047016144,-9.866771697998047,-0.08014095602814615,-0.035677173287096964,-2.4695012354772903,2.5939367647102283,1.6879306949942112,0.5400626075983801,0.07470772813437096,True,8.73,2.490152184378723,100,0.07,0.01,0.189
3,1747220458.692598,18,5,-3.099999999999999,17.97130012512207,5.081538677215576,-3.0982437133789062,0.5962231159210205,-0.05362005904316902,0.01872238703072071,-0.07339589297771454,-0.05562930926680565,-9.888908386230469,-0.0865682688720968,-0.034513607458064664,-2.4713983591960997,3.220102407316899,1.8682823939695465,0.43122136265101096,0.08645995166995046,True,8.73,2.5766121360486736,100,0.07,0.01,0.189
3,1747220460.77353,20,5,-2.999999999999999,19.952003479003906,4.954214096069336,-2.9969635009765625,0.6020298600196838,-0.0021330814342945814,0.01973547786474228,-0.03726661205291748,0.07613707333803177,-9.91904067993164,-0.07654984877119324,-0.04588532109993528,-2.4728016039494984,2.8634509093974785,2.255606783903542,0.5794534918398683,0.06640207340735528,True,8.73,2.643014209456029,100,0.07,0.01,0.189
3,1747220462.8757546,22,5,-2.899999999999999,21.94831085205078,5.006925106048584,-2.8991470336914062,0.5991699695587158,0.03254067152738571,0.02169557474553585,-0.08868502080440521,0.04908580705523491,-9.943816184997559,-0.08320671334742533,-0.03473462629158254,-2.47418579321811,2.7194619850222526,1.9418065922616594,0.5755015795812093,0.052157958750548836,True,8.73,2.695172168206578,100,0.07,0.01,0.189
3,1747220464.973953,24,5,-2.799999999999999,23.968189239501953,5.034143924713135,-2.8001708984375,0.5911838412284851,-0.03428301960229874,0.026288988068699837,0.02155834436416626,0.10232558101415634,-9.757248878479004,-0.0836215726980861,-0.039017198080259816,-2.4754100695834294,3.1637889774075796,1.6115205606169045,0.5704351162893421,0.046666489953244336,True,8.73,2.741838658159822,100,0.07,0.01,0.189
3,1747220467.0764797,26,5,-2.699999999999999,25.950855255126953,4.984084129333496,-2.7049942016601562,0.5908942818641663,0.006957757752388716,0.01880105771124363,0.004012502729892731,0.030835554003715515,-9.94898796081543,-0.07936682264995788,-0.0398605826197752,-2.476970938366255,2.6362940111495936,2.403471845134476,0.43967031466218254,0.051898583197733494,True,8.73,2.793737241357556,100,0.07,0.01,0.189
3,1747220469.1779373,28,5,-2.5999999999999988,27.945863723754883,5.0037713050842285,-2.59564208984375,0.6076410412788391,0.011318537406623363,0.0212851669639349,0.00025380030274391174,0.02314082905650139,-9.920150756835938,-0.08271629833030998,-0.03790235010275253,-2.477806922635105,2.743382212376334,1.7604900290336118,0.5560405774014142,0.05444217600955993,True,8.73,2.848179417367116,100,0.07,0.01,0.189
3,1747220471.2798576,30,5,-2.4999999999999987,29.9672908782959,5.0229692459106445,-2.503326416015625,0.5889114737510681,-0.010209179483354092,0.020770253613591194,-0.04812312871217728,-0.028711900115013123,-9.84459400177002,-0.0844153140286721,-0.0380172154256951,-2.47904734671992,2.8613929639751023,2.226347505977272,0.4368888238086693,0.04010658230099398,True,8.73,2.88828599966811,100,0.07,0.01,0.189
3,1747220473.3830442,32,5,-2.3999999999999986,31.947715759277344,4.9936113357543945,-2.4009323120117188,0.5983769297599792,-0.006367660593241453,0.02157745510339737,-0.1397845447063446,-0.03782401978969574,-9.904487609863281,-0.08062118677270058,-0.04026041417779361,-2.479994258926714,3.2244949760856914,1.7986821506300215,0.4145471516557692,0.05268136354039198,True,8.73,2.9409673632085016,100,0.07,0.01,0.189
3,1747220475.4641635,34,5,-2.2999999999999985,33.94922637939453,4.997251033782959,-2.2968368530273438,0.6120010614395142,0.01211173553019762,0.023109761998057365,-0.0447050966322422,0.04460051655769348,-9.861321449279785,-0.08358568030666179,-0.03868747536691831,-2.482637457585759,3.2147082645954947,2.1468303687322328,0.573598884888973,0.05094627428400558,True,8.73,2.991913637492507,100,0.07,0.01,0.189
3,1747220477.542385,36,5,-2.1999999999999984,35.951515197753906,5.022475719451904,-2.19482421875,0.61021888256073,-0.013003867119550705,0.020696748048067093,-0.06800983101129532,0.020718522369861603,-9.835700988769531,-0.08449620031181293,-0.037351716544085416,-2.4853541630259532,3.085517700881948,2.0405442639836764,0.5824218194759819,0.05369099296224053,True,8.73,3.0456046304547475,100,0.07,0.01,0.189
3,1747220479.6426344,38,5,-2.0999999999999983,37.967811584472656,5.0027289390563965,-2.1007003784179688,0.6144881844520569,-0.01320588868111372,0.02497068978846073,-0.04469379037618637,-0.007593519985675812,-9.883151054382324,-0.08485336996589664,-0.04079067974946272,-2.4902331956994352,3.429991576077193,1.997020565190653,0.5623919356569533,0.03231147988661041,True,8.73,3.077916110341358,100,0.07,0.01,0.189
3,1747220481.7442105,40,5,-1.9999999999999982,39.9711799621582,4.980545520782471,-2.0071487426757812,0.5854937434196472,0.014673351310193539,0.025168074294924736,-0.06494183093309402,-0.005584696773439646,-9.919644355773926,-0.08307357272263514,-0.039099764719256115,-2.4949394281927484,3.1881203665626856,2.0051102986188893,0.4236131951221377,0.03549895582510061,True,8.73,3.1134150661664584,100,0.07,0.01,0.189
4,1747220500.8787234,0,-3,-5,-0.22826096415519714,-2.8359246253967285,-4.9770050048828125,0.021829692646861076,0.707852303981781,0.07998524606227875,-0.15898512303829193,0.009963445365428925,-10.15737247467041,-0.055125760850619744,0.11762107861390238,-2.435628191921735,3.394278445105343,1.672584902796102,0.43737886828041617,0.2820506445812587,True,3.62,0.2820506445812587,50,0.0,0.112,0.134
4,1747220503.3159788,2,-2.091065813434365,-5,2.201514959335327,-1.9715564250946045,-4.954582214355469,0.6714107394218445,-0.2878958582878113,-0.04117696359753609,-0.06910866498947144,0.051255274564027786,-9.766959190368652,-0.09901513101785886,-0.0783135357293665,-2.4434977061984244,2.9259794735662115,1.6335101149556885,0.4655314606888011,0.23864942486860274,True,3.62,0.5207000694498615,50,0.0,0.112,0.134
4,1747220505.314622,4,-3,-5,3.8599143028259277,-3.213559150695801,-5.001365661621094,0.5422859787940979,-0.2708630859851837,0.0008408596622757614,-0.06484731286764145,0.03167867287993431,-9.818504333496094,-0.004163942073470618,-0.08321175272223982,-2.4511361530958005,3.3446898611275024,1.6561298017597976,0.5977422560998016,0.25540825834401076,True,3.62,0.7761083277938723,50,0.0,0.112,0.134
4,1747220507.5397475,6,-2.091065813434365,-5,6.213390350341797,-2.0067341327667236,-5.001091003417969,0.5583866834640503,0.6108535528182983,0.018909286707639694,-0.0901511162519455,0.03686040639877319,-9.91956901550293,-0.15723533522147962,0.006976090363987841,-2.4569995187253246,3.1790388877071676,1.696456591289757,0.42797457544716466,0.22945253163057908,True,3.62,1.0055608594244514,50,0.0,0.112,0.134
4,1747220509.042881,8,-3,-5,6.400730609893799,-1.1527591943740845,-4.565162658691406,-0.2146422564983368,0.386923223733902,0.7311925888061523,-0.04260355979204178,0.07665372639894485,-9.593085289001465,-0.0018250649873724283,-0.00012228223630946324,-2.4636517759648093,3.0591483978161915,1.8730395680002283,0.43439586272967634,2.48174226895068,False,3.62,3.4873031283751317,50,0.0,0.112,0.134
